,id,country,affiliation,draft,title,submission_date,wg,docid
431,120592,India,Huawei,draft-ietf-pce-stateful-path-protection-11,Path Computation Element Communication Protocol (PCEP) Extensions for Associating Working and Protection Label Switched Paths (LSPs) with Stateful PCE,2020-03-01,pce,RFC8745
432,111477,India,Huawei,draft-ietf-pce-stateful-hpce-15,Hierarchical Stateful Path Computation Element (PCE),2020-03-01,pce,RFC8751
433,118347,,SKKU,draft-ietf-pce-stateful-hpce-15,Hierarchical Stateful Path Computation Element (PCE),2020-03-01,pce,RFC8751
434,109703,Sweden,Ericsson,draft-ietf-pce-stateful-hpce-15,Hierarchical Stateful Path Computation Element (PCE),2020-03-01,pce,RFC8751
435,117668,Republic of Korea,SK Telecom,draft-ietf-pce-stateful-hpce-15,Hierarchical Stateful Path Computation Element (PCE),2020-03-01,pce,RFC8751
436,109558,UK,Lancaster University,draft-ietf-pce-stateful-hpce-15,Hierarchical Stateful Path Computation Element (PCE),2020-03-01,pce,RFC8751
437,108894,P.R.China,Huawei,draft-ietf-pce-gmpls-pcep-extensions-16,Path Computation Element Communication Protocol (PCEP) Extensions for GMPLS,2020-07-01,pce,RFC8779
438,110932,Spain,Telefonica,draft-ietf-pce-gmpls-pcep-extensions-16,Path Computation Element Communication Protocol (PCEP) Extensions for GMPLS,2020-07-01,pce,RFC8779
439,110920,,Juniper Networks,draft-ietf-pce-gmpls-pcep-extensions-16,Path Computation Element Communication Protocol (PCEP) Extensions for GMPLS,2020-07-01,pce,RFC8779
440,118347,"Plano, TX 75024, USA",Huawei,draft-ietf-pce-wson-rwa-ext-17,The Path Computation Element Communication Protocol (PCEP) Extension for Wavelength Switched Optical Network (WSON) Routing and Wavelength Assignment (RWA),2020-07-01,pce,RFC8780
441,111837,Spain,CTTC,draft-ietf-pce-wson-rwa-ext-17,The Path Computation Element Communication Protocol (PCEP) Extension for Wavelength Switched Optical Network (WSON) Routing and Wavelength Assignment (RWA),2020-07-01,pce,RFC8780
442,104198,,Old Dog Consulting,draft-ietf-pce-stateful-flags-01,Updated Rules for Processing Stateful PCE Request Parameters Flags,2020-05-01,pce,RFC8786
443,113838,,Cisco,draft-ietf-pce-association-diversity-15,Path Computation Element Communication Protocol (PCEP) Extension for Label Switched Path (LSP) Diversity Constraint Signaling,2020-07-01,pce,RFC8800
444,106042,Canada,Cisco,draft-ietf-pce-association-diversity-15,Path Computation Element Communication Protocol (PCEP) Extension for Label Switched Path (LSP) Diversity Constraint Signaling,2020-07-01,pce,RFC8800
445,128137,,Juniper Networks,draft-ietf-pce-association-diversity-15,Path Computation Element Communication Protocol (PCEP) Extension for Label Switched Path (LSP) Diversity Constraint Signaling,2020-07-01,pce,RFC8800
446,120592,India,RtBrick Inc,draft-ietf-pce-association-diversity-15,Path Computation Element Communication Protocol (PCEP) Extension for Label Switched Path (LSP) Diversity Constraint Signaling,2020-07-01,pce,RFC8800
447,110750,USA,Huawei,draft-ietf-pce-stateful-pce-lsp-scheduling-27,PCE Communication Protocol (PCEP) Extensions for Label Switched Path (LSP) Scheduling with Stateful PCE,2020-10-01,pce,RFC8934
448,119701,China,Huawei,draft-ietf-pce-stateful-pce-lsp-scheduling-27,PCE Communication Protocol (PCEP) Extensions for Label Switched Path (LSP) Scheduling with Stateful PCE,2020-10-01,pce,RFC8934
449,112751,China,Huawei,draft-ietf-pce-stateful-pce-lsp-scheduling-27,PCE Communication Protocol (PCEP) Extensions for Label Switched Path (LSP) Scheduling with Stateful PCE,2020-10-01,pce,RFC8934
450,109703,Italy,Ericsson,draft-ietf-pce-stateful-pce-lsp-scheduling-27,PCE Communication Protocol (PCEP) Extensions for Label Switched Path (LSP) Scheduling with Stateful PCE,2020-10-01,pce,RFC8934
451,106042,Canada,Ciena,draft-ietf-pce-association-policy-16,Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs),2021-03-01,pce,RFC9005
452,113838,France,Cisco,draft-ietf-pce-association-policy-16,Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs),2021-03-01,pce,RFC9005
453,112405,,"Apstra, Inc.",draft-ietf-pce-association-policy-16,Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs),2021-03-01,pce,RFC9005
454,113543,UK,Metaswitch Networks,draft-ietf-pce-association-policy-16,Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs),2021-03-01,pce,RFC9005
455,124329,China,Huawei,draft-ietf-pce-association-policy-16,Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs),2021-03-01,pce,RFC9005
456,108881,USA,Etheric Networks,draft-ietf-pce-pcep-extension-for-pce-controller-14,Path Computation Element Communication Protocol (PCEP) Procedures and Extensions for Using the PCE as a Central Controller (PCECC) of LSPs,2021-07-01,pce,RFC9050
457,113589,China,Huawei,draft-ietf-pce-pcep-extension-for-pce-controller-14,Path Computation Element Communication Protocol (PCEP) Procedures and Extensions for Using the PCE as a Central Controller (PCECC) of LSPs,2021-07-01,pce,RFC9050
458,110751,,HPE,draft-ietf-pce-pcep-extension-for-pce-controller-14,Path Computation Element Communication Protocol (PCEP) Procedures and Extensions for Using the PCE as a Central Controller (PCECC) of LSPs,2021-07-01,pce,RFC9050
459,120592,India,RtBrick Inc,draft-ietf-pce-pcep-extension-for-pce-controller-14,Path Computation Element Communication Protocol (PCEP) Procedures and Extensions for Using the PCE as a Central Controller (PCECC) of LSPs,2021-07-01,pce,RFC9050
460,122637,China,Huawei,draft-ietf-pce-pcep-extension-for-pce-controller-14,Path Computation Element Communication Protocol (PCEP) Procedures and Extensions for Using the PCE as a Central Controller (PCECC) of LSPs,2021-07-01,pce,RFC9050
461,128137,,Juniper Networks,draft-ietf-pce-association-bidir-14,Path Computation Element Communication Protocol (PCEP) Extensions for Associated Bidirectional Label Switched Paths (LSPs),2021-06-01,pce,RFC9059
462,121347,,Cisco,draft-ietf-pce-association-bidir-14,Path Computation Element Communication Protocol (PCEP) Extensions for Associated Bidirectional Label Switched Paths (LSPs),2021-06-01,pce,RFC9059
463,116322,,Comcast,draft-ietf-pce-association-bidir-14,Path Computation Element Communication Protocol (PCEP) Extensions for Associated Bidirectional Label Switched Paths (LSPs),2021-06-01,pce,RFC9059
464,111477,India,Huawei,draft-ietf-pce-pcep-flowspec-13,Path Computation Element Communication Protocol (PCEP) Extension for Flow Specification,2022-01-01,pce,RFC9168
465,104198,,Old Dog Consulting,draft-ietf-pce-pcep-flowspec-13,Path Computation Element Communication Protocol (PCEP) Extension for Flow Specification,2022-01-01,pce,RFC9168
466,113589,China,Huawei,draft-ietf-pce-pcep-flowspec-13,Path Computation Element Communication Protocol (PCEP) Extension for Flow Specification,2022-01-01,pce,RFC9168
467,122651,China,ZTE,draft-ietf-pce-lsp-extended-flags-09,Label Switched Path (LSP) Object Flag Extension for Stateful PCE,2023-02-01,pce,RFC9357
468,118347,South Korea,Samsung,draft-ietf-pce-vn-association-11,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,2023-02-01,pce,RFC9358
469,109703,Sweden,Ericsson,draft-ietf-pce-vn-association-11,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,2023-02-01,pce,RFC9358
470,115934,China,Huawei,draft-ietf-pce-vn-association-11,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,2023-02-01,pce,RFC9358
471,125031,Canada,Nokia Corporation,draft-ietf-pce-local-protection-enforcement-11,Local Protection Enforcement in the Path Computation Element Communication Protocol (PCEP),2023-10-01,pce,RFC9488
472,106301,Canada,Nokia Corporation,draft-ietf-pce-local-protection-enforcement-11,Local Protection Enforcement in the Path Computation Element Communication Protocol (PCEP),2023-10-01,pce,RFC9488
473,126686,Slovakia,Cisco,draft-ietf-pce-local-protection-enforcement-11,Local Protection Enforcement in the Path Computation Element Communication Protocol (PCEP),2023-10-01,pce,RFC9488
474,106042,Canada,Ciena,draft-ietf-pce-local-protection-enforcement-11,Local Protection Enforcement in the Path Computation Element Communication Protocol (PCEP),2023-10-01,pce,RFC9488
475,118347,,Samsung,draft-ietf-pce-pcep-stateful-pce-gmpls-23,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-01,pce,RFC9504
476,110932,,Telefonica,draft-ietf-pce-pcep-stateful-pce-gmpls-23,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-01,pce,RFC9504
477,106206,,Cisco,draft-ietf-pce-pcep-stateful-pce-gmpls-23,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-01,pce,RFC9504
478,115934,,Huawei,draft-ietf-pce-pcep-stateful-pce-gmpls-23,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-01,pce,RFC9504
479,117907,,Nokia Corporation,draft-ietf-pce-pcep-stateful-pce-gmpls-23,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-01,pce,RFC9504
480,124329,China,Huawei,draft-ietf-pce-segment-routing-ipv6-25,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-01,pce,RFC9603
481,115740,P.R. China,China Telecom,draft-ietf-pce-segment-routing-ipv6-25,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-01,pce,RFC9603
482,124838,Canada,Cisco,draft-ietf-pce-segment-routing-ipv6-25,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-01,pce,RFC9603
483,106042,,Ciena,draft-ietf-pce-segment-routing-ipv6-25,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-01,pce,RFC9603
484,123964,India,RtBrick Inc,draft-ietf-pce-segment-routing-ipv6-25,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-01,pce,RFC9603
485,106042,,Ciena,draft-ietf-pce-binding-label-sid-16,Carrying Binding Label/SID in PCE-Based Networks,2024-08-01,pce,RFC9604
486,105186,BELGIUM,Cisco,draft-ietf-pce-binding-label-sid-16,Carrying Binding Label/SID in PCE-Based Networks,2024-08-01,pce,RFC9604
487,112405,,Nvidia,draft-ietf-pce-binding-label-sid-16,Carrying Binding Label/SID in PCE-Based Networks,2024-08-01,pce,RFC9604
488,103392,,Huawei,draft-ietf-pce-binding-label-sid-16,Carrying Binding Label/SID in PCE-Based Networks,2024-08-01,pce,RFC9604
489,124329,China,Huawei,draft-ietf-pce-binding-label-sid-16,Carrying Binding Label/SID in PCE-Based Networks,2024-08-01,pce,RFC9604
490,111477,IN,Huawei,draft-ietf-pce-iana-update-03,Update to the IANA Path Communication Element Protocol (PCEP) Numbers Registration Procedures and the Allowance of Experimental Error Codes,2025-03-01,pce,RFC9756
491,104198,,Old Dog Consulting,draft-ietf-pce-iana-update-03,Update to the IANA Path Communication Element Protocol (PCEP) Numbers Registration Procedures and the Allowance of Experimental Error Codes,2025-03-01,pce,RFC9756
492,111366,China,China Telecom,draft-ietf-pce-pcep-extension-native-ip-40,Path Computation Element Communication Protocol (PCEP) Extensions for Native IP Networks,2025-03-01,pce,RFC9757
493,127579,Russia,MTS Web Services (MWS),draft-ietf-pce-pcep-extension-native-ip-40,Path Computation Element Communication Protocol (PCEP) Extensions for Native IP Networks,2025-03-01,pce,RFC9757
494,122877,China,ZTE,draft-ietf-pce-pcep-extension-native-ip-40,Path Computation Element Communication Protocol (PCEP) Extensions for Native IP Networks,2025-03-01,pce,RFC9757
495,125402,China,Huawei,draft-ietf-pce-pcep-extension-native-ip-40,Path Computation Element Communication Protocol (PCEP) Extensions for Native IP Networks,2025-03-01,pce,RFC9757
496,127418,China,Huawei,draft-ietf-pce-pcep-extension-native-ip-40,Path Computation Element Communication Protocol (PCEP) Extensions for Native IP Networks,2025-03-01,pce,RFC9757
497,124329,China,Huawei,draft-ietf-pce-stateful-pce-vendor-13,Conveying Vendor-Specific Information in the Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE,2025-04-01,pce,RFC9752
498,115934,China,Huawei,draft-ietf-pce-stateful-pce-vendor-13,Conveying Vendor-Specific Information in the Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE,2025-04-01,pce,RFC9752
499,106042,Canada,Ciena,draft-ietf-pce-stateful-pce-vendor-13,Conveying Vendor-Specific Information in the Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE,2025-04-01,pce,RFC9752
500,126686,,Cisco,draft-ietf-pce-stateful-pce-vendor-13,Conveying Vendor-Specific Information in the Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE,2025-04-01,pce,RFC9752
501,106206,,Cisco,draft-ietf-pce-stateful-pce-vendor-13,Conveying Vendor-Specific Information in the Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE,2025-04-01,pce,RFC9752
